0,1002661,1,0,25,2015,1,0,0,1,0,0,940,0,0,0,0,0,0,0
0,1002661,1,0,25,2018,13,4,7,49,8,3,16394,0,0,0,0,0,1,1
0,1002661,1,0,25,2019,26,2,11,69,13,1,28890,0,0,0,0,0,0,2
0,1002662,0,0,25,2009,82,22,19,182,39,0,72344,0,0,0,0,44,2,5
0,1002662,0,0,25,2010,69,22,34,177,41,0,74579,0,0,0,0,52,6,5
0,1002662,0,0,25,2011,71,26,37,203,52,15,76999,0,0,0,0,54,2,8
0,1002662,0,0,25,2012,41,12,21,110,32,0,48979,0,0,0,0,40,3,7
0,1002662,0,0,25,2013,81,34,45,279,60,21,93080,0,0,0,0,64,5,14
0,1002662,0,0,25,2014,82,35,52,253,50,1,98144,0,0,0,0,64,10,13
0,1002662,0,0,25,2015,82,41,48,247,55,7,98508,0,0,0,0,64,17,13
0,1002662,0,0,25,2016,77,26,43,201,47,0,89507,0,0,0,0,66,12,14
0,1002662,0,0,25,2017,82,36,43,241,62,20,97529,0,0,0,0,54,9,13
0,1002662,0,0,25,2018,78,27,26,189,71,14,85302,0,0,0,0,56,8,3
0,1002662,0,0,25,2019,69,19,20,163,57,0,68049,0,0,0,0,52,8,6
0,1002662,0,0,25,2020,52,11,24,124,27,13,55485,0,0,0,0,32,3,6
0,1002662,1,0,25,2013,6,4,1,16,3,1,7617,0,0,0,0,0,1,1
0,1002662,1,0,25,2015,13,5,10,32,6,2,16665,0,0,0,0,0,0,4
0,1002662,1,0,25,2018,13,2,8,43,8,2,15469,0,0,0,0,0,1,1
0,1002662,1,0,25,2019,27,8,11,69,25,2,27847,0,0,0,0,0,3,1
0,1002664,0,0,28,2006,46,14,14,111,32,4,41471,0,0,0,0,18,5,6
0,1002664,0,0,28,2007,82,19,21,207,59,1,69426,0,0,0,0,28,8,10
0,1002664,0,0,28,2008,80,25,34,266,74,5,91025,0,0,0,0,46,8,15
0,1002664,0,0,28,2009,67,25,26,228,60,1,78314,0,0,0,0,26,3,10
0,1002664,0,0,28,2010,74,20,46,282,67,10,87262,0,0,0,0,24,11,17
0,1002664,0,0,28,2011,82,31,30,269,84,18,101419,0,0,0,0,30,8,10
0,1002664,0,0,28,2012,48,16,15,130,44,2,54460,0,0,0,0,10,5,6
0,1002664,0,0,28,2013,82,41,38,225,68,23,97663,0,0,0,0,32,16,15
0,1002664,0,0,28,2014,82,37,33,261,86,12,99015,0,0,0,0,28,19,12
0,1002664,0,0,28,2015,82,38,40,224,67,25,97494,0,0,0,0,30,12,16
0,1002664,0,0,28,2016,81,29,39,233,73,11,92910,0,0,0,0,34,7,15
0,1002664,0,0,28,2017,82,22,44,224,70,0,94737,0,0,0,0,40,7,16
0,1002664,0,0,28,2018,75,38,26,188,61,0,85698,0,0,0,0,22,12,9
0,1002664,0,0,25,2019,67,14,17,125,52,6,68063,0,0,0,0,28,6,5
0,1002664,0,0,25,2020,56,25,26,139,39,22,63914,0,0,0,0,16,13,8
0,1002664,1,0,28,2006,6,1,0,6,1,2,3762,0,0,0,0,0,0,0
0,1002664,1,0,28,2007,13,5,4,44,25,3,17198,0,0,0,0,0,2,0
0,1002664,1,0,28,2008,6,0,1,18,2,0,6968,0,0,0,0,0,0,0
0,1002664,1,0,28,2009,15,9,8,65,14,6,19374,0,0,0,0,0,5,2
0,1002664,1,0,28,2010,18,5,5,58,25,1,22830,0,0,0,0,0,1,2
0,1002664,1,0,28,2011,5,0,0,13,9,0,6300,0,0,0,0,0,0,0
0,1002664,1,0,28,2012,11,4,8,36,15,0,13998,0,0,0,0,0,3,5
0,1002664,1,0,28,2013,7,2,4,27,3,0,8629,0,0,0,0,0,1,1
0,1002664,1,0,28,2015,24,14,9,74,20,1,29919,0,0,0,0,0,5,4
0,1002664,1,0,28,2016,6,2,2,16,4,0,7632,0,0,0,0,0,1,1
0,1002664,1,0,28,2017,10,2,6,30,13,0,12848,0,0,0,0,0,2,4
0,1002664,1,0,28,2018,13,4,5,26,15,0,15332,0,0,0,0,0,2,1
0,1002664,1,0,25,2019,27,13,6,62,34,6,30265,0,0,0,0,0,3,2
0,1002666,0,0,18,2006,64,18,19,96,18,19,44699,0,0,0,0,26,5,6
0,1002666,0,0,18,2007,81,26,32,183,36,7,79665,0,0,0,0,44,4,2
0,1002666,0,0,18,2011,9,3,4,21,5,3,10448,0,0,0,0,4,0,1
0,1002666,0,0,8,2016,76,18,36,147,41,10,83405,0,0,0,0,62,6,10
0,1002666,0,0,25,2017,82,27,45,217,64,4,99029,0,0,0,0,72,7,16
0,1002666,0,0,25,2018,70,29,43,209,83,22,83088,0,0,0,0,54,7,16
0,1002666,0,0,25,2019,60,15,19,132,42,8,60271,0,0,0,0,46,7,3
0,1002666,0,0,25,2020,11,4,8,25,5,9,11741,0,0,0,0,6,1,5
0,1002666,1,0,18,2006,4,3,1,13,2,1,3158,0,0,0,0,0,0,0
0,1002666,1,0,18,2007,6,2,2,14,1,0,5754,0,0,0,0,0,1,1
0,1002666,1,0,18,2011,8,1,5,13,6,2,8707,0,0,0,0,0,0,2
0,1002666,1,0,8,2016,6,2,5,9,4,0,7168,0,0,0,0,0,0,1
0,1002666,1,0,25,2018,13,5,5,50,13,5,15135,0,0,0,0,0,2,1
0,1002666,1,0,25,2019,27,8,10,49,15,0,27091,0,0,0,0,0,2,4
0,1002667,0,0,25,2018,82,12,21,182,71,0,113717,0,0,0,0,16,2,6
0,1002667,0,0,25,2019,68,8,27,163,84,14,96968,0,0,0,0,12,0,7
0,1002667,0,0,25,2020,55,8,19,121,52,0,82393,0,0,0,0,12,3,8
0,1002667,1,0,25,2018,13,2,2,31,28,0,19907,0,0,0,0,0,1,0
0,1002667,1,0,25,2019,27,6,20,59,34,8,42064,0,0,0,0,0,2,6
0,1002668,0,0,25,2015,4,0,0,2,9,0,3371,0,0,0,0,0,0,0
0,1002668,0,0,25,2016,73,6,12,99,119,8,95795,0,0,0,0,22,0,2
0,1002668,0,0,25,2017,80,7,20,137,123,19,105977,0,0,0,0,24,2,6
0,1002668,0,0,25,2018,82,11,21,132,161,14,119687,0,0,0,0,32,4,3
0,1002668,0,0,25,2019,69,3,20,98,127,5,96913,0,0,0,0,12,1,6
0,1002668,0,0,25,2020,56,5,11,100,104,11,77887,0,0,0,0,18,0,2
0,1002668,1,0,25,2018,13,1,3,15,34,4,21036,0,0,0,0,0,0,2
0,1002668,1,0,25,2019,27,1,7,41,69,0,40058,0,0,0,0,0,0,0
0,1002669,0,0,24,2005,56,13,12,98,6,1,38877,0,0,0,0,50,4,7
0,1002669,0,0,24,2006,82,17,27,194,13,12,61344,0,0,0,0,54,4,16
0,1002669,0,0,24,2007,70,29,25,200,11,12,75391,0,0,0,0,108,11,6
0,1002669,0,0,24,2008,78,32,40,283,13,10,87055,0,0,0,0,108,10,14
0,1002669,0,0,24,2009,82,27,49,270,34,0,103617,0,0,0,0,110,6,17
0,1002669,0,0,24,2010,82,50,48,290,41,9,109780,0,0,0,0,104,14,17
0,1002669,0,0,24,2011,80,37,23,277,45,0,102621,0,0,0,0,126,14,9
0,1002669,0,0,24,2012,44,15,21,128,18,10,50344,0,0,0,0,72,5,5
0,1002669,0,0,24,2013,81,43,39,280,28,32,94679,0,0,0,0,64,8,10
0,1002669,0,0,24,2014,67,33,22,193,27,13,72765,0,0,0,0,66,4,3
0,1002669,0,0,24,2015,82,34,28,215,36,2,87122,0,0,0,0,68,12,12
0,1002669,0,0,24,2016,82,19,34,215,35,2,87162,0,0,0,0,76,5,15
0,1002669,0,0,24,2017,71,17,32,168,36,0,75730,0,0,0,0,70,4,7
0,1002669,0,0,24,2018,31,6,4,59,14,0,27570,0,0,0,0,26,2,2
0,1002669,0,0,25,2019,57,5,16,77,33,0,46936,0,0,0,0,70,1,6
0,1002669,0,0,8,2020,49,9,12,62,15,0,40393,0,0,0,0,38,1,6
0,1002669,1,0,24,2005,11,0,3,14,1,0,6300,0,0,0,0,0,0,2
0,1002669,1,0,24,2006,21,6,9,58,2,5,20786,0,0,0,0,0,1,0
0,1002669,1,0,24,2007,3,2,1,7,0,1,2684,0,0,0,0,0,0,0
0,1002669,1,0,24,2008,13,8,6,41,4,2,17158,0,0,0,0,0,2,3
0,1002669,1,0,24,2010,6,2,6,18,0,0,9091,0,0,0,0,0,1,2
0,1002669,1,0,24,2012,7,0,2,24,0,0,8541,0,0,0,0,0,0,1
0,1002669,1,0,24,2013,13,4,7,38,7,0,15356,0,0,0,0,0,2,2
0,1002669,1,0,24,2014,16,10,8,64,7,6,19110,0,0,0,0,0,2,2
0,1002669,1,0,24,2015,7,0,4,21,2,0,7483,0,0,0,0,0,0,3
0,1002669,1,0,24,2016,17,4,7,43,11,4,18230,0,0,0,0,0,1,0
0,1002669,1,0,24,2017,4,0,0,12,1,0,4377,0,0,0,0,0,0,0
0,1002669,1,0,25,2019,27,5,4,55,14,0,22501,0,0,0,0,0,2,2
0,1002669,1,0,8,2020,22,4,6,30,17,0,18354,0,0,0,0,0,2,2
0,1002670,0,0,25,2015,45,5,7,67,33,9,33355,0,0,0,0,16,0,1
0,1002670,0,0,25,2016,80,12,21,132,62,0,77628,0,0,0,0,66,0,2
